Departure Busyness ID,Departure Busyness Score
D-ABI-1-4,1.020741085993941
D-ABI-1-5,0.7017594966208344
D-ABI-1-6,0.9356793288277792
D-ABI-10-0,1.096351536808307
D-ABI-10-1,1.1058028431601026
D-ABI-10-2,1.0887904917268703
D-ABI-10-3,1.096351536808307
D-ABI-10-4,1.1058028431601026
D-ABI-10-5,0.8506175716616174
D-ABI-10-6,1.020741085993941
D-ABI-11-0,1.0845374038685622
D-ABI-11-1,1.0845374038685622
D-ABI-11-2,1.0845374038685622
D-ABI-11-3,0.9829358605867579
D-ABI-11-4,1.0037287345607087
D-ABI-11-5,0.8695201843652088
D-ABI-11-6,1.020741085993941
D-ABI-12-0,1.037753437427173
D-ABI-12-1,1.0396436986975324
D-ABI-12-2,1.0420065252854813
D-ABI-12-3,1.0632719645770217
D-ABI-12-4,1.0632719645770217
D-ABI-12-5,0.8695201843652088
D-ABI-12-6,1.020741085993941
D-ABI-2-0,0.9782102074108601
D-ABI-2-1,0.8506175716616174
D-ABI-2-2,0.8931484502446982
D-ABI-2-3,0.9994756467024004
D-ABI-2-4,0.9782102074108601
D-ABI-2-5,0.637963178746213
D-ABI-2-6,0.9356793288277792
D-ABI-3-0,0.9356793288277792
D-ABI-3-1,0.8506175716616174
D-ABI-3-2,0.8506175716616174
D-ABI-3-3,0.9262280224759835
D-ABI-3-4,0.9356793288277792
D-ABI-3-5,0.5954323001631322
D-ABI-3-6,0.9451306351795749
D-ABI-4-0,1.0037287345607087
D-ABI-4-1,0.8884227970688005
D-ABI-4-2,0.9356793288277792
D-ABI-4-3,1.020741085993941
D-ABI-4-4,1.020741085993941
D-ABI-4-5,0.7655558144954556
D-ABI-4-6,1.0018384732903494
D-ABI-5-0,1.0845374038685622
D-ABI-5-1,1.096351536808307
D-ABI-5-2,1.071778140293638
D-ABI-5-3,1.0887904917268703
D-ABI-5-4,1.1152541495118984
D-ABI-5-5,0.9144138895362387
D-ABI-5-6,0.9569447681193196
D-ABI-6-0,1.1058028431601026
D-ABI-6-1,1.1058028431601026
D-ABI-6-2,1.1058028431601026
D-ABI-6-3,1.0845374038685622
D-ABI-6-4,1.096351536808307
D-ABI-6-5,0.9356793288277792
D-ABI-6-6,1.0396436986975324
D-ABI-7-0,1.1058028431601026
D-ABI-7-1,1.071778140293638
D-ABI-7-2,1.020741085993941
D-ABI-7-3,1.0420065252854813
D-ABI-7-4,1.0632719645770217
D-ABI-7-5,0.9356793288277792
D-ABI-7-6,1.0774489241047154
D-ABI-8-0,1.1058028431601026
D-ABI-8-1,1.1058028431601026
D-ABI-8-2,1.096351536808307
D-ABI-8-3,1.1058028431601026
D-ABI-8-4,1.1058028431601026
D-ABI-8-5,0.9262280224759835
D-ABI-8-6,1.0845374038685622
D-ABI-9-0,1.1152541495118984
D-ABI-9-1,1.1058028431601026
D-ABI-9-2,1.1058028431601026
D-ABI-9-3,1.1058028431601026
D-ABI-9-4,1.1058028431601026
D-ABI-9-5,0.7561045081436599
D-ABI-9-6,1.0037287345607087
D-ABQ-1-0,0.9474376976170475
D-ABQ-1-1,0.8983499806853927
D-ABQ-1-2,0.9171495318507072
D-ABQ-1-3,0.9683260878007306
D-ABQ-1-4,0.9668340599304674
D-ABQ-1-5,0.7184114195316668
D-ABQ-1-6,0.9131210566009971
D-ABQ-10-0,1.0951484567730911
D-ABQ-10-1,1.0460607398414363
D-ABQ-10-2,1.0460607398414363
D-ABQ-10-3,1.0757520944596715
D-ABQ-10-4,1.1279730699188786
D-ABQ-10-5,0.9299063701414565
D-ABQ-10-6,1.1414013207512463
D-ABQ-11-0,1.0725815352353623
D-ABQ-11-1,1.0121544064897081
D-ABQ-11-2,1.0289397200301675
D-ABQ-11-3,0.9444536418765214
D-ABQ-11-4,0.9963762117616762
D-ABQ-11-5,0.9086449729902079
D-ABQ-11-6,1.052439158986811
D-ABQ-12-0,0.9708625351801777
D-ABQ-12-1,0.9026768615091556
D-ABQ-12-2,0.9634769972223756
D-ABQ-12-3,1.0390109081544434
D-ABQ-12-4,1.0474035649246731
D-ABQ-12-5,0.8713442762336311
D-ABQ-12-6,1.0406894395084894
D-ABQ-2-0,0.946691683681916
D-ABQ-2-1,0.8778718981660321
D-ABQ-2-2,0.8862645549362618
D-ABQ-2-3,0.9584414031602377
D-ABQ-2-4,0.9634769972223756
D-ABQ-2-5,0.7049831686992992
D-ABQ-2-6,0.8543724592093888
D-ABQ-3-0,0.9769052480547431
D-ABQ-3-1,0.914799587955043
D-ABQ-3-2,0.9433346209738241
D-ABQ-3-3,0.9728021714115197
D-ABQ-3-4,0.9869764361790189
D-ABQ-3-5,0.8056950499420562
D-ABQ-3-6,0.9996586730762549
D-ABQ-4-0,1.0151757629269906
D-ABQ-4-1,0.9414695861359953
D-ABQ-4-2,0.9735481853466512
D-ABQ-4-3,0.9953690929492486
D-ABQ-4-4,1.017190000551846
D-ABQ-4-5,0.8023379872339643
D-ABQ-4-6,1.0160709796491487
D-ABQ-5-0,1.0306182513842135
D-ABQ-5-1,1.0086108402978333
D-ABQ-5-2,1.0098044625940439
D-ABQ-5-3,1.0205470632599378
D-ABQ-5-4,1.0384513977030947
D-ABQ-5-5,0.8291944888986995
D-ABQ-5-6,1.0071188124275703
D-ABQ-6-0,1.087688317421776
D-ABQ-6-1,1.0608318157570407
D-ABQ-6-2,1.0725815352353623
D-ABQ-6-3,1.082652723359638
D-ABQ-6-4,1.089180345292039
D-ABQ-6-5,0.9453488585986793
D-ABQ-6-6,1.1205129305675634
D-ABQ-7-0,1.0944024428379597
D-ABQ-7-1,1.05277486525762
D-ABQ-7-2,1.0518796485354622
D-ABQ-7-3,1.0406894395084894
D-ABQ-7-4,1.0725815352353623
D-ABQ-7-5,0.9752267167006972
D-ABQ-7-6,1.1712418781565077
D-ABQ-8-0,1.1011165682541435
D-ABQ-8-1,1.0658674098191785
D-ABQ-8-2,1.1026085961244065
D-ABQ-8-3,1.093059617754723
D-ABQ-8-4,1.1199161194194582
D-ABQ-8-5,0.9146130844712601
D-ABQ-8-6,1.14811544616743
D-ABQ-9-0,1.0832122338109866
D-ABQ-9-1,1.050760627632765
D-ABQ-9-2,1.0776171292975
D-ABQ-9-3,1.079295660651546
D-ABQ-9-4,1.1044736309622354
D-ABQ-9-5,0.8817884713254727
D-ABQ-9-6,1.0729172415061716
D-ABR-1-0,0.9241882633303545
D-ABR-1-1,0.9785522788203754
D-ABR-1-2,0.9785522788203754
D-ABR-1-3,0.9785522788203754
D-ABR-1-4,0.9785522788203754
D-ABR-1-5,0.9785522788203754
D-ABR-1-6,0.9785522788203754
D-ABR-10-0,1.196008340780459
D-ABR-10-1,1.076407506702413
D-ABR-10-2,1.076407506702413
D-ABR-10-3,1.2503723562704796
D-ABR-10-4,1.2231903485254694
D-ABR-10-5,0.9785522788203754
D-ABR-10-6,0.9785522788203754
D-ABR-11-0,1.2843498659517427
D-ABR-11-1,0.9785522788203754
D-ABR-11-2,1.039711796246649
D-ABR-11-3,1.196008340780459
D-ABR-11-4,1.272117962466488
D-ABR-11-5,1.0329162943103962
D-ABR-11-6,1.039711796246649
D-ABR-12-0,1.0274798927613942
D-ABR-12-1,0.9785522788203754
D-ABR-12-2,0.9785522788203754
D-ABR-12-3,0.9785522788203754
D-ABR-12-4,0.9785522788203754
D-ABR-12-5,0.9785522788203754
D-ABR-12-6,1.0274798927613942
D-ABR-2-0,0.9785522788203754
D-ABR-2-1,0.9785522788203754
D-ABR-2-2,0.9785522788203754
D-ABR-2-3,0.9785522788203754
D-ABR-2-4,0.9785522788203754
D-ABR-2-5,0.9785522788203754
D-ABR-2-6,0.9785522788203754
D-ABR-3-0,0.9785522788203754
D-ABR-3-1,0.9785522788203754
D-ABR-3-2,0.9785522788203754
D-ABR-3-3,0.9785522788203754
D-ABR-3-4,0.9785522788203754
D-ABR-3-5,0.9785522788203754
D-ABR-3-6,0.9785522788203754
D-ABR-4-0,0.9785522788203754
D-ABR-4-1,0.9785522788203754
D-ABR-4-2,0.9785522788203754
D-ABR-4-3,0.9785522788203754
D-ABR-4-4,0.9785522788203754
D-ABR-4-5,0.9785522788203754
D-ABR-4-6,0.9785522788203754
D-ABR-5-0,0.9785522788203754
D-ABR-5-1,0.9785522788203754
D-ABR-5-2,0.9785522788203754
D-ABR-5-3,0.9785522788203754
D-ABR-5-4,0.9785522788203754
D-ABR-5-5,0.9785522788203754
D-ABR-5-6,0.917392761394102
D-ABR-6-0,0.9785522788203754
D-ABR-6-1,0.9785522788203754
D-ABR-6-2,0.9785522788203754
D-ABR-6-3,0.9785522788203754
D-ABR-6-4,0.9785522788203754
D-ABR-6-5,0.9785522788203754
D-ABR-6-6,0.9785522788203754
D-ABR-7-0,0.9785522788203754
D-ABR-7-1,0.9785522788203754
D-ABR-7-2,0.9241882633303545
D-ABR-7-3,0.9785522788203754
D-ABR-7-4,0.9785522788203754
D-ABR-7-5,0.9785522788203754
D-ABR-7-6,0.9785522788203754
D-ABR-8-0,0.9785522788203754
D-ABR-8-1,0.9785522788203754
D-ABR-8-2,0.9785522788203754
D-ABR-8-3,0.9785522788203754
D-ABR-8-4,0.9785522788203754
D-ABR-8-5,0.9785522788203754
D-ABR-8-6,0.9785522788203754
D-ABR-9-0,0.9785522788203754
D-ABR-9-1,0.9785522788203754
D-ABR-9-2,0.9785522788203754
D-ABR-9-3,0.9785522788203754
D-ABR-9-4,0.9785522788203754
D-ABR-9-5,0.9785522788203754
D-ABR-9-6,0.9785522788203754
D-ABY-1-0,1.044004400440044
D-ABY-1-1,0.9757425742574258
D-ABY-1-2,0.9396039603960397
D-ABY-1-3,1.0038503850385039
D-ABY-1-4,0.9938118811881188
D-ABY-1-5,0.7227722772277227
D-ABY-1-6,0.9938118811881188
D-ABY-10-0,1.0841584158415842
D-ABY-10-1,1.0841584158415842
D-ABY-10-2,1.048019801980198
D-ABY-10-3,1.044004400440044
D-ABY-10-4,1.0841584158415842
D-ABY-10-5,0.7227722772277227
D-ABY-10-6,1.0841584158415842
D-ABY-11-0,0.9938118811881188
D-ABY-11-1,0.9938118811881188
D-ABY-11-2,1.0841584158415842
D-ABY-11-3,1.044004400440044
D-ABY-11-4,1.048019801980198
D-ABY-11-5,0.8030803080308031
D-ABY-11-6,1.0389851485148516
D-ABY-12-0,0.9396039603960397
D-ABY-12-1,0.9636963696369637
D-ABY-12-2,0.9938118811881188
D-ABY-12-3,0.9938118811881188
D-ABY-12-4,0.9938118811881188
D-ABY-12-5,0.7227722772277227
D-ABY-12-6,0.9757425742574258
D-ABY-2-0,1.0841584158415842
D-ABY-2-1,1.0841584158415842
D-ABY-2-2,1.0389851485148516
D-ABY-2-3,1.0841584158415842
D-ABY-2-4,1.0841584158415842
D-ABY-2-5,0.7227722772277227
D-ABY-2-6,0.9034653465346535
D-ABY-3-0,1.0841584158415842
D-ABY-3-1,1.0841584158415842
D-ABY-3-2,1.0841584158415842
D-ABY-3-3,1.0841584158415842
D-ABY-3-4,1.0841584158415842
D-ABY-3-5,0.7227722772277227
D-ABY-3-6,1.0841584158415842
D-ABY-4-0,1.0841584158415842
D-ABY-4-1,1.0841584158415842
D-ABY-4-2,1.0841584158415842
D-ABY-4-3,1.0841584158415842
D-ABY-4-4,1.0841584158415842
D-ABY-4-5,0.7227722772277227
D-ABY-4-6,1.0841584158415842
D-ABY-5-0,1.0841584158415842
D-ABY-5-1,1.0841584158415842
D-ABY-5-2,1.0841584158415842
D-ABY-5-3,1.0841584158415842
D-ABY-5-4,1.0841584158415842
D-ABY-5-5,0.7227722772277227
D-ABY-5-6,0.9938118811881188
D-ABY-6-0,1.0841584158415842
D-ABY-6-1,1.0841584158415842
D-ABY-6-2,1.0841584158415842
D-ABY-6-3,1.0841584158415842
D-ABY-6-4,1.0841584158415842
D-ABY-6-5,0.7589108910891089
D-ABY-6-6,1.044004400440044
D-ABY-7-0,1.048019801980198
D-ABY-7-1,1.048019801980198
D-ABY-7-2,1.0038503850385039
D-ABY-7-3,1.0389851485148516
D-ABY-7-4,1.0389851485148516
D-ABY-7-5,0.7679455445544554
D-ABY-7-6,1.0841584158415842
D-ABY-8-0,1.0389851485148516
D-ABY-8-1,1.0841584158415842
D-ABY-8-2,1.0841584158415842
D-ABY-8-3,1.0841584158415842
D-ABY-8-4,1.0841584158415842
D-ABY-8-5,0.6826182618261826
D-ABY-8-6,1.0841584158415842
D-ABY-9-0,1.0038503850385039
D-ABY-9-1,0.9938118811881188
D-ABY-9-2,0.9938118811881188
D-ABY-9-3,0.9938118811881188
D-ABY-9-4,0.9938118811881188
D-ABY-9-5,0.7227722772277227
D-ABY-9-6,1.011881188118812
D-ACK-10-0,0.5963727465824301
D-ACK-10-1,0.3896301944338544
D-ACK-10-2,0.2783072817384674
D-ACK-10-3,0.5566145634769348
D-ACK-10-4,0.7421527513025797
D-ACK-10-5,0.4638454695641124
D-ACK-10-6,0.6957682043461686
D-ACK-5-0,0.974075486084636
D-ACK-5-1,0.487037743042318
D-ACK-5-2,0.2783072817384674
D-ACK-5-3,0.7885372982589911
D-ACK-5-4,0.773075782606854
D-ACK-5-5,0.487037743042318
D-ACK-5-6,0.5566145634769348
D-ACK-6-0,1.7394205108654213
D-ACK-6-1,1.0784407167365613
D-ACK-6-2,1.1132291269538697
D-ACK-6-3,2.0177277926038886
D-ACK-6-4,2.844918879993222
D-ACK-6-5,2.671749904689287
D-ACK-6-6,2.721226754776126
D-ACK-7-0,3.367518109035456
D-ACK-7-1,2.922226458253908
D-ACK-7-2,2.968611005210319
D-ACK-7-3,3.3744757910789174
D-ACK-7-4,4.278974456728936
D-ACK-7-5,5.148684712161647
D-ACK-7-6,4.700300758249672
D-ACK-8-0,3.270110560426992
D-ACK-8-1,2.852649637819291
D-ACK-8-2,2.844918879993222
D-ACK-8-3,3.228364468166222
D-ACK-8-4,4.452916507815479
D-ACK-8-5,5.225992290422333
D-ACK-8-6,4.87037743042318
D-ACK-9-0,1.6698436904308045
D-ACK-9-1,1.0784407167365613
D-ACK-9-2,0.8001334349980939
D-ACK-9-3,1.2871711780404118
D-ACK-9-4,1.7046321006481129
D-ACK-9-5,1.4533824713008854
D-ACK-9-6,2.142966069386199
D-ACT-1-0,0.79004329004329
D-ACT-1-1,0.7110389610389609
D-ACT-1-2,0.8618654073199528
D-ACT-1-3,0.8379247015610651
D-ACT-1-4,0.8618654073199528
D-ACT-1-5,0.6463990554899646
D-ACT-1-6,0.6733323494687131
D-ACT-10-0,1.077331759149941
D-ACT-10-1,1.077331759149941
D-ACT-10-2,1.0557851239669422
D-ACT-10-3,1.0533910533910533
D-ACT-10-4,1.077331759149941
D-ACT-10-5,0.7541322314049587
D-ACT-10-6,0.9695985832349469
D-ACT-11-0,1.1042650531286895
D-ACT-11-1,1.0234651711924438
D-ACT-11-2,1.0234651711924438
D-ACT-11-3,1.0055096418732783
D-ACT-11-4,1.0126918536009446
D-ACT-11-5,0.9336875245966154
D-ACT-11-6,1.1042650531286895
D-ACT-12-0,0.9049586776859504
D-ACT-12-1,0.8858061130788403
D-ACT-12-2,0.9157319952774498
D-ACT-12-3,0.9695985832349469
D-ACT-12-4,0.9695985832349469
D-ACT-12-5,0.8139839958021775
D-ACT-12-6,1.0342384887839433
D-ACT-2-0,0.8618654073199528
D-ACT-2-1,0.8079988193624557
D-ACT-2-2,0.8618654073199528
D-ACT-2-3,0.8618654073199528
D-ACT-2-4,0.8618654073199528
D-ACT-2-5,0.6463990554899646
D-ACT-2-6,0.7541322314049587
D-ACT-3-0,0.8618654073199528
D-ACT-3-1,0.8618654073199528
D-ACT-3-2,0.8618654073199528
D-ACT-3-3,0.8618654073199528
D-ACT-3-4,0.8618654073199528
D-ACT-3-5,0.6463990554899646
D-ACT-3-6,0.8618654073199528
D-ACT-4-0,1.1204250295159386
D-ACT-4-1,0.9815689361143906
D-ACT-4-2,1.0503984651711924
D-ACT-4-3,1.185064935064935
D-ACT-4-4,1.185064935064935
D-ACT-4-5,0.7810655253837071
D-ACT-4-6,1.125213170667716
D-ACT-5-0,1.131198347107438
D-ACT-5-1,1.1491538764266036
D-ACT-5-2,1.1419716646989373
D-ACT-5-3,1.1635182998819362
D-ACT-5-4,1.1730945821854912
D-ACT-5-5,1.077331759149941
D-ACT-5-6,1.131198347107438
D-ACT-6-0,1.185064935064935
D-ACT-6-1,1.185064935064935
D-ACT-6-2,1.185064935064935
D-ACT-6-3,1.1581316410861864
D-ACT-6-4,1.1730945821854912
D-ACT-6-5,1.077331759149941
D-ACT-6-6,1.1970352879443789
D-ACT-7-0,1.185064935064935
D-ACT-7-1,1.1419716646989373
D-ACT-7-2,1.1012724649088284
D-ACT-7-3,1.077331759149941
D-ACT-7-4,1.131198347107438
D-ACT-7-5,1.077331759149941
D-ACT-7-6,1.1730945821854912
D-ACT-8-0,1.1581316410861864
D-ACT-8-1,1.131198347107438
D-ACT-8-2,1.125213170667716
D-ACT-8-3,1.1419716646989373
D-ACT-8-4,1.1419716646989373
D-ACT-8-5,0.9815689361143906
D-ACT-8-6,1.1042650531286895
D-ACT-9-0,1.077331759149941
D-ACT-9-1,1.077331759149941
D-ACT-9-2,1.077331759149941
D-ACT-9-3,1.077331759149941
D-ACT-9-4,1.077331759149941
D-ACT-9-5,0.7421618785255149
D-ACT-9-6,0.948051948051948
D-ACV-1-0,0.7204711875198981
D-ACV-1-1,0.7530085959885388
D-ACV-1-2,0.7739255014326648
D-ACV-1-3,0.766953199617956
D-ACV-1-4,0.7582378223495702
D-ACV-1-5,0.7582378223495702
D-ACV-1-6,0.7843839541547278
D-ACV-10-0,1.2085323145495066
D-ACV-10-1,1.2131805157593123
D-ACV-10-2,1.2131805157593123
D-ACV-10-3,1.2317733205985355
D-ACV-10-4,1.2550143266475644
D-ACV-10-5,1.0196991404011462
D-ACV-10-6,1.228868194842407
D-ACV-11-0,1.2550143266475644
D-ACV-11-1,1.2550143266475644
D-ACV-11-2,1.2550143266475644
D-ACV-11-3,1.1388092964024197
D-ACV-11-4,1.2131805157593123
D-ACV-11-5,1.2782553326965933
D-ACV-11-6,1.2550143266475644
D-ACV-12-0,1.2550143266475644
D-ACV-12-1,1.2550143266475644
D-ACV-12-2,1.2027220630372493
D-ACV-12-3,1.281160458452722
D-ACV-12-4,1.2550143266475644
D-ACV-12-5,1.2317733205985355
D-ACV-12-6,1.2550143266475644
D-ACV-2-0,0.7320916905444126
D-ACV-2-1,0.7320916905444126
D-ACV-2-2,0.7320916905444126
D-ACV-2-3,0.7320916905444126
D-ACV-2-4,0.7320916905444126
D-ACV-2-5,0.7320916905444126
D-ACV-2-6,0.7320916905444126
D-ACV-3-0,0.7320916905444126
D-ACV-3-1,0.7320916905444126
D-ACV-3-2,0.7320916905444126
D-ACV-3-3,0.7204711875198981
D-ACV-3-4,0.7320916905444126
D-ACV-3-5,0.7320916905444126
D-ACV-3-6,0.743712193568927
D-ACV-4-0,0.7320916905444126
D-ACV-4-1,0.743712193568927
D-ACV-4-2,0.7320916905444126
D-ACV-4-3,0.7320916905444126
D-ACV-4-4,0.7320916905444126
D-ACV-4-5,0.7320916905444126
D-ACV-4-6,0.7204711875198981
D-ACV-5-0,0.7320916905444126
D-ACV-5-1,0.7204711875198981
D-ACV-5-2,0.7530085959885388
D-ACV-5-3,0.7530085959885388
D-ACV-5-4,0.766953199617956
D-ACV-5-5,0.7320916905444126
D-ACV-5-6,0.7320916905444126
D-ACV-6-0,1.0719914040114613
D-ACV-6-1,1.0719914040114613
D-ACV-6-2,1.0719914040114613
D-ACV-6-3,1.1504297994269341
D-ACV-6-4,1.0923272843043617
D-ACV-6-5,1.1713467048710602
D-ACV-6-6,1.0923272843043617
D-ACV-7-0,1.1504297994269341
D-ACV-7-1,1.129512893982808
D-ACV-7-2,1.1155682903533906
D-ACV-7-3,1.098137535816619
D-ACV-7-4,1.098137535816619
D-ACV-7-5,1.2027220630372493
D-ACV-7-6,1.1388092964024197
D-ACV-8-0,1.281160458452722
D-ACV-8-1,1.3073065902578798
D-ACV-8-2,1.2782553326965933
D-ACV-8-3,1.2759312320916905
D-ACV-8-4,1.2968481375358167
D-ACV-8-5,1.3944603629417383
D-ACV-8-6,1.281160458452722
D-ACV-9-0,1.1155682903533906
D-ACV-9-1,1.098137535816619
D-ACV-9-2,1.0458452722063036
D-ACV-9-3,1.0458452722063036
D-ACV-9-4,1.0458452722063036
D-ACV-9-5,1.0226042661572747
D-ACV-9-6,1.0458452722063036
D-ACY-1-0,1.1429466103021764
D-ACY-1-1,1.0743698136840458
D-ACY-1-2,1.0629403475810242
D-ACY-1-3,1.1429466103021764
D-ACY-1-4,1.0857992797870675
D-ACY-1-5,1.1429466103021764
D-ACY-1-6,1.1429466103021764
D-ACY-10-0,0.9778543221474175
D-ACY-10-1,0.6857679661813059
D-ACY-10-2,0.6857679661813059
D-ACY-10-3,0.9143572882417411
D-ACY-10-4,0.9715046187568499
D-ACY-10-5,0.9715046187568499
D-ACY-10-6,0.9143572882417411
D-ACY-11-0,1.0715124471582904
D-ACY-11-1,0.9429309534992956
D-ACY-11-2,0.9429309534992956
D-ACY-11-3,1.0794495763965
D-ACY-11-4,1.0857992797870675
D-ACY-11-5,1.0794495763965
D-ACY-11-6,1.0572256145295131
D-ACY-12-0,1.154376076405198
D-ACY-12-1,0.952455508585147
D-ACY-12-2,0.9429309534992956
D-ACY-12-3,1.1429466103021764
D-ACY-12-4,1.1429466103021764
D-ACY-12-5,1.1429466103021764
D-ACY-12-6,1.1429466103021764
D-ACY-2-0,1.1429466103021764
D-ACY-2-1,1.0857992797870675
D-ACY-2-2,1.0776353754277663
D-ACY-2-3,1.1429466103021764
D-ACY-2-4,1.1429466103021764
D-ACY-2-5,1.1429466103021764
D-ACY-2-6,1.1429466103021764
D-ACY-3-0,1.1429466103021764
D-ACY-3-1,1.1429466103021764
D-ACY-3-2,1.1429466103021764
D-ACY-3-3,1.1429466103021764
D-ACY-3-4,1.1429466103021764
D-ACY-3-5,1.1429466103021764
D-ACY-3-6,1.1429466103021764
D-ACY-4-0,1.108658211993111
D-ACY-4-1,1.0921489831776352
D-ACY-4-2,1.114372945044622
D-ACY-4-3,1.0429387819007359
D-ACY-4-4,1.1000861124158448
D-ACY-4-5,1.1000861124158448
D-ACY-4-6,1.0667501696153647
D-ACY-5-0,0.9715046187568499
D-ACY-5-1,0.9143572882417411
D-ACY-5-2,0.9943635509628934
D-ACY-5-3,0.9143572882417411
D-ACY-5-4,0.9651549153662823
D-ACY-5-5,0.9715046187568499
D-ACY-5-6,0.9143572882417411
D-ACY-6-0,0.9572177861280727
D-ACY-6-1,0.900070455612964
D-ACY-6-2,0.9572177861280727
D-ACY-6-3,0.900070455612964
D-ACY-6-4,0.952455508585147
D-ACY-6-5,0.9486456865508065
D-ACY-6-6,0.9143572882417411
D-ACY-7-0,0.9143572882417411
D-ACY-7-1,0.8572099577266323
D-ACY-7-2,0.9016578814606059
D-ACY-7-3,0.9143572882417411
D-ACY-7-4,0.9143572882417411
D-ACY-7-5,0.9143572882417411
D-ACY-7-6,0.9016578814606059
D-ACY-8-0,0.9143572882417411
D-ACY-8-1,0.8572099577266323
D-ACY-8-2,0.9270566950228764
D-ACY-8-3,0.9143572882417411
D-ACY-8-4,0.9143572882417411
D-ACY-8-5,0.9016578814606059
D-ACY-8-6,0.9143572882417411
D-ACY-9-0,0.952455508585147
D-ACY-9-1,0.7286284640676375
D-ACY-9-2,0.7429152966964147
D-ACY-9-3,0.9143572882417411
D-ACY-9-4,0.9715046187568499
D-ACY-9-5,0.9778543221474175
D-ACY-9-6,0.9143572882417411
D-ADK-1-2,3.526570048309179
D-ADK-1-5,3.526570048309179
D-ADK-10-2,3.526570048309179
D-ADK-10-5,3.526570048309179
D-ADK-11-2,3.526570048309179
D-ADK-11-5,3.526570048309179
D-ADK-12-2,3.526570048309179
D-ADK-12-5,3.526570048309179
D-ADK-2-2,3.526570048309179
D-ADK-2-5,3.526570048309179
D-ADK-3-2,3.526570048309179
D-ADK-3-5,3.526570048309179
D-ADK-4-2,3.526570048309179
D-ADK-4-5,3.526570048309179
D-ADK-5-2,3.526570048309179
D-ADK-5-5,3.526570048309179
D-ADK-6-2,3.526570048309179
D-ADK-6-5,3.526570048309179
D-ADK-7-2,3.526570048309179
D-ADK-7-5,3.526570048309179
D-ADK-8-2,3.526570048309179
D-ADK-8-5,3.526570048309179
D-ADK-9-2,3.526570048309179
D-ADK-9-5,3.526570048309179
